Feature_Clean,LightGBM,XGBoost,CatBoost,Mean,Std,Original_Feature
TMP_sigma_diff,152,0.0024317119,0.48493522856686716,0.004284508160236526,0.0016447984210959815,TMP_sigma_diff
BARS_SLOW_p_home_win,33,0.009181998,0.23434561901286086,0.0042450881306448866,0.004312898737253848,BARS_SLOW_p_home_win
WL_CON_p_home_win,200,0.0023592203,0.30294478530968827,0.004240284256641641,0.0026985527897230785,WL_CON_p_home_win
BARS_p_draw,94,0.0025859177,0.6679969078142655,0.0042373378542909165,0.0021586628684165717,BARS_p_draw
LM_form_diff,182,0.0028075394,0.3218191441471224,0.0042326729572494315,0.0021227223011791,LM_form_diff
LM_LONG_home_wr_diff,158,0.0035092852,0.3263188471361068,0.004188299828638583,0.0013946526888090572,LM_LONG_home_wr_diff
ED_HOME_p_home_win,35,0.009708096,0.13999600994016367,0.004130396227305537,0.004830783118188843,ED_HOME_p_home_win
ED_AUTO_p_home_win,40,0.009805453,0.11164114158187571,0.004129433783534652,0.0049186914070542915,ED_AUTO_p_home_win
WL_CON_p_draw,133,0.0022664352,0.5116136762192687,0.004086158240957301,0.0015804974189123713,WL_CON_p_draw
BARS_ordinal_diff,57,0.0083906455,0.17390457010301866,0.004073121271844643,0.003743193340169396,BARS_ordinal_diff
LM_home_wr_diff,179,0.0028929128,0.26395404496239677,0.00403158617320911,0.002195325404766729,LM_home_wr_diff
momentum_MASSEY,96,0.0044876006,0.3895112009970238,0.003967387090958082,0.00048810588055958447,momentum_MASSEY
TS_home_win_prob,16,0.009913652,0.13468049079071379,0.003949010627278984,0.005179497979488018,TS_home_win_prob
RLHF_p_home_win,18,0.0077215503,0.338301801309243,0.00392148830876043,0.0035614885752112027,RLHF_p_home_win
RN_cs_diff,204,0.0026575439,0.1596826693217332,0.003911066292646938,0.003134960067909713,RN_cs_diff
LM_LONG_wr_diff,47,0.007634866,0.21630770208653716,0.003840335486325772,0.003293516305771,LM_LONG_wr_diff
WL_AGR_ordinal_diff,145,0.0024819013,0.36233178441406594,0.0038070176721781905,0.0014258690755161111,WL_AGR_ordinal_diff
BARS_FAST_kurtosis_diff,78,0.0023349137,0.6191975538084687,0.0037954804153828153,0.0020919376164308277,BARS_FAST_kurtosis_diff
ED_rating_diff,70,0.0068224617,0.19528792745513118,0.0037805352070336695,0.002652177994461315,ED_rating_diff
ED_p_draw,51,0.0035120184,0.5958234572885533,0.0037799866707691116,0.0020573938680303744,ED_p_draw
PR_diff,174,0.0022382997,0.2660358931081531,0.0037592197506515945,0.002278589994799844,PR_diff
KEEN_LAP_diff,81,0.0038643563,0.438030119906602,0.003738064096192559,0.0007138121398631464,KEEN_LAP_diff
RLHF_reward_abs,65,0.0023421124,0.645523791239035,0.003726770092569342,0.002363010709938427,RLHF_reward_abs
LM_gcpg_diff,100,0.002274476,0.5049991949311575,0.0036635200844139736,0.0013877597666635284,LM_gcpg_diff
LM_wr_diff,136,0.004110026,0.17319156077418507,0.003609275775211152,0.0016837883799265612,LM_wr_diff
TMF_ordinal_diff,82,0.0048560495,0.2947493258825666,0.0036032461678892854,0.0010853564978907683,TMF_ordinal_diff
ED_HOME_rating_diff,4,0.009585729,0.09910076795244199,0.0035744600802849074,0.005223002199105659,ED_HOME_rating_diff
LM_rank_diff,146,0.0024622502,0.278234874554791,0.003532364567302945,0.0015843835567161983,LM_rank_diff
BARS_streak_diff,160,0.0022299392,0.24948462181259573,0.0035301777108460893,0.002026995142843704,BARS_streak_diff
LMLE_percentile_diff,118,0.0024395857,0.3791992553216529,0.0035191890762716733,0.0009723402404966049,LMLE_percentile_diff
BARS_SLOW_surprise_diff,106,0.0022580966,0.4329839173062683,0.003491331204258296,0.0010908190400271236,BARS_SLOW_surprise_diff
KEEN_NL_diff,55,0.0038396271,0.4391312862135803,0.003415763591660396,0.0012429225495442764,KEEN_NL_diff
RLHF_percentile_diff,110,0.002392055,0.3750769248497697,0.0033918419310108006,0.0008772410635801984,RLHF_percentile_diff
WL_CON_certainty_diff,79,0.0023267537,0.4937776527215083,0.0033869143809442497,0.001372935178146599,WL_CON_certainty_diff
BARS_p_home_win,5,0.007773927,0.21416903647701283,0.0033663073092154044,0.003940704485358449,BARS_p_home_win
