bet_no,Date,P1,P2,pick_side,pick_odds,model_conf,pick_ev,pick_correct,stake_frac,stake_units,pnl_units,bankroll_before,bankroll_after,drawdown_pct
79,2025-07-15,Faria J.,Pellegrino A.,P1,2.1775,0.5361013439330662,0.16736067641425179,0,0.03,32.63842297222697,-32.63842297222697,1087.9474324075657,1055.3090094353388,16.27041775797559
80,2025-07-15,Rinderknech A.,Passaro F.,P1,1.93,0.5682608419453028,0.09674342495443433,0,0.02600629703076192,27.444679558614553,-27.444679558614553,1055.3090094353388,1027.8643298767242,18.447914144023283
81,2025-07-15,Gaston H.,Tseng C.H.,P1,2.295,0.5255674658601581,0.2061773341490628,1,0.03,30.835929896301725,39.93252921571073,1027.8643298767242,1067.796859092435,15.279615608518593
82,2025-07-15,Goffin D.,Landaluce M.,P1,2.2925,0.5909565339066731,0.35476785398104815,1,0.03,32.033905772773046,41.40382321130916,1067.796859092435,1109.200682303744,11.994582703738903
83,2025-07-15,Comesana F.,Trungelliti M.,P1,1.6075,0.6812009632510945,0.09503054842613429,1,0.03,33.276020469112325,20.215182434985735,1109.200682303744,1129.4158647387299,10.390683973514541
84,2025-07-15,Carballes Baena R.,Taberner C.,P1,1.82,0.5996733876595808,0.09140556554043705,1,0.027867550469645456,31.474053611824818,25.80872396169635,1129.4158647387299,1155.2245887004262,8.342986421241374
85,2025-07-17,Goffin D.,Cerundolo J.M.,P1,2.3249999999999997,0.566862850601904,0.3179561276494266,0,0.03,34.656737661012784,-34.656737661012784,1155.2245887004262,1120.5678510394134,11.092696828604137
86,2025-07-18,Baez S.,Darderi L.,P1,2.1950000000000003,0.5004561602630336,0.09850127177735901,0,0.02060696062287845,23.09149758163272,-23.09149758163272,1120.5678510394134,1097.4763534577808,12.924806124143402
87,2025-07-20,Kopriva V.,Collignon R.,P1,1.84,0.6067751082964181,0.11646619926540935,1,0.03,32.924290603733425,27.65640410713608,1097.4763534577808,1125.1327575649168,10.730511238471818
88,2025-07-21,Carballes Baena R.,Basilashvili N.,P1,2.145,0.5240356336893293,0.12405643426361124,0,0.027086557699478434,30.4759733573554,-30.4759733573554,1125.1327575649168,1094.6567842075615,13.148514396613887
89,2025-07-21,Wawrinka S.,Guillen Meza A.,P1,1.5550000000000002,0.6934173349822328,0.07826395589737212,1,0.03,32.83970352622684,18.226035457055904,1094.6567842075615,1112.8828196646175,11.702437161317498
90,2025-07-21,Garin C.,Droguet T.,P1,1.705,0.7026201462376073,0.19796734933512045,0,0.03,33.386484589938526,-33.386484589938526,1112.8828196646175,1079.4963350746789,14.351364046477983
91,2025-07-22,Ugo Carabelli C.,Passaro F.,P1,1.875,0.5950640356032236,0.11574506675604435,1,0.03,32.384890052240365,28.33677879571032,1079.4963350746789,1107.8331138703893,12.10308735269802
92,2025-07-22,Atmane T.,Llamas Ruiz P.,P1,2.77,0.5089382571855895,0.4097589724040829,0,0.03,33.23499341611168,-33.23499341611168,1107.8331138703893,1074.5981204542777,14.739994732117074
93,2025-07-23,Baez S.,Hanfmann Y.,P1,1.8599999999999999,0.6065186402564999,0.12812467087708979,0,0.03,32.23794361362833,-32.23794361362833,1074.5981204542777,1042.3601768406493,17.29779489015357
94,2025-07-23,Basilashvili N.,Prizmic D.,P1,2.61,0.5089103944979867,0.32825612963974526,0,0.03,31.270805305219476,-31.270805305219476,1042.3601768406493,1011.0893715354298,19.778861043448963
95,2025-07-24,Dzumhur D.,Droguet T.,P1,1.9649999999999999,0.5951333064183173,0.16943694711199342,1,0.03,30.332681146062892,29.27103730595069,1011.0893715354298,1040.3604088413804,17.45645907065682
96,2025-07-24,Darderi L.,Prizmic D.,P1,1.6124999999999998,0.6682100941713038,0.07748877685122729,1,0.03,31.21081226524141,19.11662251246036,1040.3604088413804,1059.4770313538406,15.939721506080145
97,2025-07-25,Dzumhur D.,Taberner C.,P1,1.8225,0.6036567464963105,0.1001644204895259,0,0.03,31.784310940615217,-31.784310940615217,1059.4770313538406,1027.6927204132255,18.461529860897734
98,2025-07-26,Darderi L.,Taberner C.,P1,1.455,0.7363405729709147,0.07137553367268096,1,0.03,30.830781612396763,14.028005633640529,1027.6927204132255,1041.720726046866,17.348529743498986
99,2026-02-09,Dzumhur D.,Dellien H.,P1,2.0175,0.594969865543978,0.20035170373497568,0,0.03,31.25162178140598,-31.25162178140598,1041.720726046866,1010.46910426546,19.82807385119402
100,2026-02-09,Martinez P.,Midon L.,P1,1.7699999999999998,0.671178829368279,0.18798652798185367,1,0.03,30.3140731279638,23.34183630853212,1010.46910426546,1033.8109405739922,17.976102357156602
