number,value,state,params_colsample_bytree,params_extra_trees,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_min_child_weight,params_min_split_gain,params_num_leaves,params_path_smooth,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,user_attrs_best_iteration,duration
219,0.6183163596200741,PRUNED,0.5388450147313787,True,0.01743757429355913,511,5,178,0.0034502055260568956,0.04088135053385239,218,0.9281153037537477,7.58416738379982,6.715475648562288e-05,0.7811732889796575,4,,0 days 00:00:03.369556
220,0.6054169694629715,COMPLETE,0.5550405936622735,False,0.05124262171863171,511,5,169,0.4408969263901028,0.3390950801668798,91,1.3487981256098869,0.00878953528153598,0.36559604496082065,0.701601928670425,6,263.0,0 days 00:00:15.079771
221,0.6040651197879983,COMPLETE,0.710994812839085,False,0.015733729387701418,511,10,190,0.49897028509923286,0.19507586413705877,43,0.2616959331754662,0.0013640794935682922,2.7107295705207078e-08,0.5678545177559895,0,435.0,0 days 00:00:33.075230
222,0.6035413299988862,COMPLETE,0.5272073786235236,False,0.02585141295186588,511,11,145,0.0035139102700794656,0.4181445272577652,59,0.5927850410498645,0.020628619058332985,1.9520232973292758e-07,0.7170846748887546,1,300.0,0 days 00:00:23.298583
223,0.6101497222223474,PRUNED,0.6338376000091281,False,0.020132452761287296,511,11,185,0.16500113922534967,0.23467928682624972,39,0.22577819099569194,0.027229585252179132,1.4516461813413982e-05,0.6336765956881947,0,,0 days 00:00:05.747460
224,0.6044940050171576,COMPLETE,0.7074915362414419,False,0.0228578668394377,511,10,191,0.30066755023298297,0.23559346483318705,106,0.9487052553325122,3.0187781468428244e-06,2.949681476741915e-08,0.5072681879253312,0,263.0,0 days 00:00:25.445369
225,0.6043354579726811,COMPLETE,0.5344560358334135,False,0.041697410684668826,511,12,138,0.0009850656422722532,0.47073571753149646,63,0.5854542558847639,0.22954325786115953,5.7690948276656226e-06,0.673267729091486,3,131.0,0 days 00:00:14.354041
226,0.6111576140579977,PRUNED,0.554909917996747,False,0.02540683931238902,511,10,133,7.224006628999584,0.49074334136540976,16,0.005873444081251754,5.033652427868722,3.451613328702066e-08,0.9301356732584595,0,,0 days 00:00:04.178445
227,0.6103404391244325,PRUNED,0.8112130380965212,False,0.005757223473967332,255,10,164,0.002751031664222491,0.3299117270332065,66,0.9675019908916361,0.0008698013479196648,1.7209723629311065e-05,0.7556643246291621,0,,0 days 00:00:18.716400
228,0.6044547214873996,COMPLETE,0.5501501342037834,False,0.0352524488597288,255,7,153,0.2494213507106502,0.4413829957799944,99,0.1037180575753025,0.03576031129426953,3.77728776467236e-05,0.8873348655811477,0,202.0,0 days 00:00:13.859217
229,0.6058811430057746,COMPLETE,0.6088550790321251,False,0.032785987657372125,511,10,85,0.005512451176849722,0.4642809450916876,104,0.1105869551360581,0.0004802536404900659,3.0312441583469373e-08,0.6882111984079515,1,143.0,0 days 00:00:17.953149
230,0.6044391914414385,COMPLETE,0.6085006191621146,False,0.054599522171895745,127,4,162,0.0008923518264684591,0.19144599828623318,164,1.3464050333787292,0.010898494179083503,0.0016968822814683409,0.6460334717322873,2,346.0,0 days 00:00:16.467001
231,0.6073985750335724,PRUNED,0.5774129382382075,False,0.045426245132932676,511,10,155,0.001991015861497998,0.43935028651939,49,0.03918324452763322,4.75564377540272,7.037902060872687e-05,0.7026469533981492,4,,0 days 00:00:14.404854
232,0.6074994181370968,COMPLETE,0.6621355125367469,False,0.08553953161175946,127,7,34,0.2327256597039739,0.07028295841792635,40,0.11478786313539353,0.008971468552204528,2.6073219632470365e-08,0.5772305125550177,5,58.0,0 days 00:00:07.588560
233,0.6045499931764039,COMPLETE,0.5215437262759778,False,0.023972417120382897,511,11,139,0.0037429090081427985,0.4103515238432496,53,0.7151830731578813,0.02506905017932428,4.353623659636772e-06,0.7357583734028759,3,210.0,0 days 00:00:18.344646
234,0.6131657137005828,PRUNED,0.8400648190033987,True,0.03165963669950047,127,7,108,0.00025660068616299286,0.36368355201075614,242,0.7727810650989005,8.57818522732207,2.902931662341708e-07,0.8653060905593513,6,,0 days 00:00:03.691848
235,0.6043788886232072,COMPLETE,0.5266821608462489,False,0.024102360485849666,511,9,99,0.00076463299305628,0.44078151310460395,42,0.3690388770762596,0.0029426730932483134,9.67171550461552e-08,0.8847110855218945,0,363.0,0 days 00:00:24.532585
236,0.6046279112416714,COMPLETE,0.5665334255447495,False,0.02022099029395336,511,12,176,0.0005936666165879933,0.44094557069836127,92,0.26189231234732424,0.007999708713613163,2.0655816653301415e-07,0.6205930771687275,1,286.0,0 days 00:00:24.844854
237,0.6157136764523096,PRUNED,0.6153092795424742,False,0.011573632466685229,127,8,189,0.04322340609607185,0.16499511856598248,69,0.2746525973640898,4.015859782141351e-06,2.7442511023993157e-08,0.6849293503163898,0,,0 days 00:00:04.716441
238,0.603962623632477,COMPLETE,0.6106959425838285,False,0.018083878748916697,255,9,188,0.052355324184430285,0.1744127158502592,55,0.18414759253245788,0.004747104191398975,8.175447181684261e-08,0.8277203810966914,0,413.0,0 days 00:00:26.373678
239,0.6091276881558078,PRUNED,0.6130380275714569,True,0.019379895459993482,511,11,153,0.043676248402507396,0.4431323927079869,67,0.003931131257487064,0.0001754206762129505,9.361704079414912e-08,0.849695808997243,0,,0 days 00:00:10.357549
240,0.6107764190889157,PRUNED,0.52836373759476,True,0.03154308860997934,255,9,126,0.07806613670136847,0.18568250147473547,106,0.3361489060291401,0.00024444359973151196,1.1562707330028205e-05,0.9000523125576811,0,,0 days 00:00:03.961224
241,0.6057352553409925,PRUNED,0.8729050097133929,False,0.036329065469173465,127,9,41,0.0015847620286488745,0.025431401425207056,21,0.359331963302346,0.015247118152403812,1.0438337116616981e-05,0.7607938640259777,4,,0 days 00:00:11.738020
242,0.6040862932081461,COMPLETE,0.7120715856175474,False,0.00877667807141835,511,6,139,0.673721263317625,0.20259224240835189,247,0.2703119502886206,0.002182918830830524,0.000950744570279534,0.6323264111486961,6,1064.0,0 days 00:01:07.978371
243,0.6036228739213435,COMPLETE,0.7311690863935453,False,0.01883374628547862,511,7,190,0.0012996010784021086,0.15868308063736192,237,0.7558067089160494,1.0027501463708177,0.8593557927948066,0.714985876526498,7,496.0,0 days 00:00:33.256297
244,0.6084641937785381,PRUNED,0.6776537881352923,False,0.018770506750677717,511,10,161,0.0006010349401951316,0.1714701247488607,165,0.6871761198261003,0.018143999008414256,0.6965292971040054,0.7996735383878658,6,,0 days 00:00:07.475947
245,0.6203446551334298,PRUNED,0.7468759842419134,False,0.009204248704365292,511,6,133,0.0002258259517060297,0.2262813715715561,207,0.6670900526559731,0.0026614281415079967,0.3682942532264212,0.665284560968233,7,,0 days 00:00:05.006725
246,0.614080545028473,PRUNED,0.5286445750868253,False,0.012904434065005342,255,11,147,0.04332859331543214,0.3821013824635173,65,0.7690579453098861,0.001471859006647015,1.511294312645861e-08,0.6962604608350546,0,,0 days 00:00:05.346484
247,0.6100229219116727,PRUNED,0.7765249025088011,False,0.016814478661984076,511,10,199,7.41829999613695,0.29286221079477076,66,0.698932979296645,0.6096403688703178,9.369437007472277e-08,0.5096822649051549,1,,0 days 00:00:06.002389
248,0.6044289881019467,COMPLETE,0.6487754354195443,False,0.021879470712937724,255,6,187,0.44820771296363965,0.12204058596063348,76,0.06673065285530894,0.007886863975308345,1.2982253531534664e-08,0.8448547663144302,0,558.0,0 days 00:00:30.120213
249,0.6114686505366872,PRUNED,0.6384592229514137,False,0.019060228577786466,511,6,188,0.004542144232831078,0.21100007890490013,228,0.644378976789421,0.7754991961200516,0.002349929849687076,0.7744340933882051,6,,0 days 00:00:04.711398
250,0.6102100397272104,PRUNED,0.6251518311051893,False,0.025398906114767385,255,8,175,0.013688162098604602,0.23898639968526017,19,0.20459931875958942,1.2568520350095344e-06,1.1086079862147615e-05,0.8362984580489864,0,,0 days 00:00:04.178964
251,0.6044515488554439,COMPLETE,0.8610442584294129,False,0.03126347520392374,511,9,179,0.00016577907160536878,0.1510209271323642,243,1.1517747621333556,1.8929887367392881,0.1686116492921275,0.7057101665349247,6,261.0,0 days 00:00:25.258254
252,0.6102322032711492,PRUNED,0.7026563305597648,False,0.007978399084744165,511,5,169,0.47684524444594645,0.2334366378894686,241,0.6468570853712242,7.271074541882558e-05,0.013036427006989348,0.5951474066575548,6,,0 days 00:00:12.014368
253,0.6039829090793901,COMPLETE,0.7869742715145507,False,0.00971930386924567,511,7,181,0.0065068222648599315,0.1638045869803619,233,1.020769941057294,0.11543574506699975,6.318510755542096,0.7810386016132947,7,885.0,0 days 00:01:02.639091
254,0.603585851437689,COMPLETE,0.7336583055102647,False,0.005205747429456946,511,11,171,6.000106963596104,0.027778802693266713,54,0.28590172386950236,8.181303122398582e-05,4.276665825148627e-06,0.5348996826757271,2,1374.0,0 days 00:01:52.418483
255,0.6109576753727883,PRUNED,0.6091822471984188,False,0.006744011206444075,511,11,158,5.317244728842591,0.04872094832433831,22,0.28524921553193366,2.412526744989111e-06,1.0337159499988617e-05,0.7028580827565886,3,,0 days 00:00:13.227152
256,0.6142055227474513,PRUNED,0.8787976193407154,False,0.012497955119952433,511,9,193,0.08780281042072093,0.15473233916564452,253,0.7997168361772838,1.1034724968182112,1.4677827634218612,0.7192287720965048,7,,0 days 00:00:06.901094
257,0.6173926835997434,PRUNED,0.6730278630174307,False,0.010390950564453029,255,8,185,0.019168508970131073,0.27492460633805843,48,0.5293889242869501,0.0019902776584435006,4.953799638683274e-05,0.8112564803208356,1,,0 days 00:00:04.990405
258,0.6058277510427765,PRUNED,0.8878202845872474,False,0.01716172156180755,511,6,198,0.003079228163191485,0.13479620335679687,254,1.1117671873034185,0.014926734143961482,0.6338503813653439,0.8232870608311232,6,,0 days 00:00:14.971154
259,0.6149760572519103,PRUNED,0.6871890925250568,False,0.011513670632937794,511,10,158,2.5144082432925883,0.16847262755701778,77,0.1349367867776331,6.3016954512100666e-06,2.5546715425203696e-08,0.6053695426095057,0,,0 days 00:00:07.475715
260,0.6076357928060593,COMPLETE,0.7964173931099627,True,0.012007972070106331,511,4,173,0.005191967037016708,0.1793146914507628,162,0.9825052920217169,0.05590708162166777,2.236184493919388,0.6489065433859528,5,1920.0,0 days 00:02:00.248359
261,0.6037487488340102,COMPLETE,0.649091591770783,False,0.012624512952704812,255,10,193,0.13125934612271817,0.23182125043665636,88,0.06387081592484714,0.0011676082957799375,4.6824265467572097e-07,0.8531535076162815,0,489.0,0 days 00:00:34.453075
262,0.632146174932301,PRUNED,0.8304137452628451,False,0.005062403515665524,511,10,114,0.9804743735389227,0.1273725399075836,15,0.16045730398942692,2.8009240772662777e-06,0.014339702871809003,0.5130932923750848,0,,0 days 00:00:05.036205
263,0.6042200171925212,COMPLETE,0.6907891708341182,False,0.008279076030581615,511,9,147,5.711563758223951,0.026596631169413854,78,0.42865892889329416,0.0008576547379989596,3.0595533757021986e-06,0.5213659943801435,5,1034.0,0 days 00:01:17.378232
264,0.6119209285395354,PRUNED,0.8846593249419111,False,0.02629361070513034,255,4,60,0.0010949598156347197,0.017193707836386983,66,0.10140287016056598,0.0017269306248883388,3.054504456610703,0.8563701062756623,0,,0 days 00:00:03.971277
265,0.6074033562165736,PRUNED,0.6725799259021166,False,0.00764598683684081,511,10,95,0.5550764858932485,0.07988361653168988,111,0.5874964603846129,0.011499225421040035,4.941428777254296e-07,0.5742227434169589,4,,0 days 00:00:21.373064
266,0.6121472949036937,PRUNED,0.524139613278163,False,0.014353230518654614,255,9,198,3.124107778980908,0.234454512521679,125,0.3571265302026895,1.1339039340575683e-05,4.5695353136304115e-08,0.8120103363395551,0,,0 days 00:00:05.422820
267,0.6043699956428759,COMPLETE,0.7456043109188395,False,0.025481960773504283,255,12,134,0.10757670254272494,0.1303268801877629,49,0.04914270129000753,0.0020558071388341644,3.3014698621795627e-06,0.7668079117306312,0,240.0,0 days 00:00:19.561903
268,0.6190271157683841,PRUNED,0.8554742974380967,False,0.008540375116631364,511,10,165,3.1462384018792293,0.029081698641262282,81,0.5695992334082245,2.6022753919458354e-06,0.00011853919210995805,0.5066982180600814,3,,0 days 00:00:07.007863
269,0.6148338991014806,PRUNED,0.5584227816138063,False,0.01573498012806428,127,5,103,9.69836359337454,0.37047408113632463,146,1.329322124508593,0.12339583153853874,0.6826847895210759,0.6994649098012968,5,,0 days 00:00:03.539404
270,0.6090857366618433,PRUNED,0.7057318399139509,True,0.024154338743632618,511,9,196,1.6449770008670226,0.18993606916622532,39,0.26041254816103326,0.0010844010595634176,6.822220491832907e-08,0.5167147256523106,1,,0 days 00:00:09.867074
271,0.6191386861988656,PRUNED,0.7834111538573568,False,0.010003233022729385,511,6,138,0.30748097228705884,0.1731726010703457,230,0.07190616292189325,0.1568240961679087,0.8344210584587969,0.5360571753014952,7,,0 days 00:00:04.820544
272,0.6045699932129046,COMPLETE,0.7866136527568683,False,0.021566339086440112,255,6,189,0.00803067061941585,0.2484911113072419,224,0.6387527633964618,0.011701620439740034,5.1154764876582055,0.7287117096273844,5,541.0,0 days 00:00:30.782645
273,0.6105463021568162,PRUNED,0.62016188580164,False,0.005481130744685572,511,8,116,4.130694845757017,0.0514726368824409,90,0.049314474609821524,0.08772347139506599,6.0337534313707335e-06,0.5151098051452795,7,,0 days 00:00:16.329661
274,0.604329519737472,COMPLETE,0.5026241390436321,False,0.005243111480060699,511,10,169,3.8585756165270175,0.04543403011317119,138,0.48770698437649007,0.00016078547529818597,3.9395196854152565e-06,0.5484624396131011,4,1320.0,0 days 00:01:37.793833
275,0.6038821373203375,COMPLETE,0.6833123595674792,False,0.026572669186312858,255,10,170,0.0319561127433652,0.308675311949179,53,0.05913296002140009,0.17444847321939136,2.6916958851057735e-08,0.9149973538533138,0,223.0,0 days 00:00:17.720204
276,0.6197926463088921,PRUNED,0.8436405629747761,False,0.008911948711803104,511,7,110,2.2716051520204834,0.19621018473305707,251,0.13850593967262947,0.0003289450144104013,8.482736807887263e-07,0.5690088088204698,7,,0 days 00:00:06.169395
277,0.608685272512191,PRUNED,0.7654013176646023,False,0.020050136557918204,255,11,168,0.6943650993728013,0.22934812377221875,83,0.4913869133113915,2.1942550733634576,5.231160796120966e-08,0.9685597886340671,2,,0 days 00:00:06.397877
278,0.6105754229595229,PRUNED,0.7160041628529588,False,0.005254196984223924,511,11,139,3.4373813875998005,0.04236590776138985,111,0.8338096721400483,0.004996179571563946,3.367990866945881e-07,0.5291640828728256,0,,0 days 00:00:26.101424
279,0.6041053544272903,COMPLETE,0.6173682580403531,False,0.012913813208566298,255,12,187,0.0038439891302269272,0.23435614222794288,127,0.22820053253202333,0.0007424985239737546,0.0005505174438503851,0.84990928553396,0,499.0,0 days 00:00:38.041950
280,0.6056258378338993,COMPLETE,0.680977331552021,False,0.023177030731054787,255,9,110,1.5976000046520968,0.10981155247934758,147,0.5727287478410534,0.16852477670344296,0.00010647184850390699,0.5843522196100289,4,243.0,0 days 00:00:19.414150
281,0.6234693478346889,PRUNED,0.5332224814176633,False,0.006844402485217673,255,11,176,0.0008573866078771996,0.1759306531063219,113,0.17322897193479925,0.00015822828016134904,0.00041874982109927527,0.7160320429124759,0,,0 days 00:00:05.988189
282,0.6045089008487925,COMPLETE,0.6097621251530958,False,0.02477257736062206,255,12,148,0.07061158888043752,0.2407996713121432,152,0.21710168626551407,0.00013126189073101534,0.000116433872915643,0.9297653357240188,2,176.0,0 days 00:00:18.827908
283,0.602953425188843,COMPLETE,0.6678564178948477,False,0.01909776389833138,255,11,186,1.164211684062098,0.1986156278760198,132,0.17778788610023838,0.004431999894355988,3.450520795710503e-06,0.8335734783374043,0,376.0,0 days 00:00:28.883712
284,0.6214876898004534,PRUNED,0.636289796048062,False,0.007534271194880549,255,12,188,0.0010526856071471657,0.39249387917233525,108,0.07647867067197339,0.2760878981357672,1.3224722868900745,0.9138193523790271,1,,0 days 00:00:06.322689
285,0.6197510157219642,PRUNED,0.6492097215977845,False,0.008566463291173106,255,10,154,1.195450874980767,0.26713432575488916,59,0.05645934697137289,0.07647834503771382,1.4413633870402806e-08,0.698785207847883,2,,0 days 00:00:05.225101
286,0.6081257025460997,PRUNED,0.735436068982038,False,0.006495663775265014,127,12,183,9.777062947816953,0.1280665941524154,96,0.5106479298932938,0.013381889691569445,8.272686542252168e-06,0.5313026157198764,3,,0 days 00:00:14.289269
287,0.6053265582333658,PRUNED,0.5980817158839308,False,0.040240689285928326,127,4,174,1.7308069081830386,0.3140507192719155,173,0.6761468054457096,0.5595031971376474,0.0008252375090243359,0.5893919935971259,6,,0 days 00:00:09.015228
288,0.6049364021870988,PRUNED,0.617561890023402,False,0.029334991591008185,255,11,196,6.558536417289691,0.12266286287447599,115,0.09442578252180947,0.028186425558906932,1.1597261364933002e-07,0.9417059844600838,1,,0 days 00:00:15.606035
289,0.6036637668120146,COMPLETE,0.6341336616371751,False,0.02323795325601727,255,12,191,0.8293539441995651,0.26773636433406073,148,0.9737285562108604,0.008300097257902561,1.263767673652195e-06,0.8324326641355564,0,241.0,0 days 00:00:21.474410
290,0.6116702981249644,PRUNED,0.7917984985412136,False,0.015264975141975461,255,10,131,0.008898756799857088,0.3290715712136722,67,0.0071807064646251875,0.1465390743153382,1.4024506475062174e-07,0.901193572374067,1,,0 days 00:00:06.430712
291,0.6039897452700769,COMPLETE,0.7645484855197011,False,0.04193877348120294,511,6,177,0.0004060773017282611,0.10545625151366697,252,0.35239998964343505,0.023961576209639204,0.09166675026316035,0.6950807614834232,6,264.0,0 days 00:00:18.134581
292,0.6080399128140936,PRUNED,0.6618237493273903,True,0.015190838501663558,255,10,197,0.7196142861031387,0.2982640501248233,30,0.17183595998807039,0.002356445918117785,6.898213298476225e-06,0.8532740045211268,0,,0 days 00:00:35.791277
293,0.6095890357723737,PRUNED,0.6033756492157807,False,0.022589008629367295,255,8,190,0.4000472462740374,0.2798450851962373,30,0.4287491961283998,0.004395447861848263,4.7340026971856787e-07,0.9905788855421259,0,,0 days 00:00:04.473804
294,0.6040271648355242,COMPLETE,0.7626382590292153,False,0.07712971174248234,511,6,175,0.00017186787227355094,0.017500992910760987,228,0.18918444041571392,0.0018768461341674661,0.17283711761311962,0.7223241007232917,6,154.0,0 days 00:00:12.744566
295,0.6049305113057739,PRUNED,0.5861372771511744,False,0.021208486708446345,255,12,186,3.0242528429185045,0.16787043107406735,169,1.2460934905389944,0.010051999481502228,4.1463110359079105e-08,0.785521815263537,2,,0 days 00:00:15.826112
296,0.6037895704463337,COMPLETE,0.67536194163187,False,0.015524104628639046,255,11,185,0.14624951324717886,0.2908795936566383,146,0.16343592489686293,0.03211930064598913,2.8116407598420656e-06,0.7950036189118458,0,369.0,0 days 00:00:29.485728
297,0.6068723955670737,COMPLETE,0.7971969564742372,False,0.08219827434648429,511,7,195,0.00013577874453561664,0.09895642573626671,236,0.48304079370646125,0.007344869275633873,1.7726267353274274,0.6758286585437275,4,60.0,0 days 00:00:09.523146
298,0.612177761689389,PRUNED,0.7149875243109554,False,0.014848232017905397,511,8,169,0.33318450823238516,0.19552247797108507,211,1.6097121164205999,0.0003026251831829987,1.2818127317664438,0.8646659492363595,6,,0 days 00:00:06.625442
299,0.6049748015161829,PRUNED,0.655290716471263,False,0.02879714383329496,255,11,169,0.052315589853333,0.25943706442824854,96,0.4051569598514769,0.06734616280733603,1.209753804750544e-08,0.7245150112217803,0,,0 days 00:00:15.531555
300,0.6053325055151045,PRUNED,0.5446150652489585,False,0.0407024869135466,511,6,162,0.00015725320092685842,0.07247561677934655,175,0.04193599237435505,0.0005923650059367398,0.6945995589742576,0.8136155677129822,7,,0 days 00:00:11.944056
301,0.6045120477672966,COMPLETE,0.7236192997792287,False,0.02334469976555148,255,12,159,4.474960736446142,0.25907685960405014,150,0.8104672453144928,0.1281685494251216,0.0016659394935333817,0.825222377634427,0,229.0,0 days 00:00:23.070891
302,0.6036022444546365,COMPLETE,0.5976860009806271,False,0.00935016084010027,255,9,198,0.0254692615103842,0.12410973154461866,59,0.48219538945042784,0.07887841879079428,8.875493165744222e-08,0.7247983923207868,0,880.0,0 days 00:00:56.169076
303,0.604058511609078,COMPLETE,0.6602395057840621,False,0.021595513485565702,255,11,200,5.624597863490057,0.08752795909867755,210,0.019126253863338383,0.0001102523705363504,0.00039579257637889465,0.661943797931587,2,234.0,0 days 00:00:19.337459
304,0.6039669975753436,COMPLETE,0.5239818027064225,False,0.016703212357913996,255,9,176,7.123120168441342,0.020852975497060333,217,0.05368558696700099,0.0017668937225584242,2.7702307651229666e-06,0.7267778626512057,1,475.0,0 days 00:00:29.565437
305,0.603950689880911,COMPLETE,0.7445262820275788,False,0.044008248030440233,511,5,174,0.0005230655743188235,0.00999197228343978,240,0.1509380390911849,0.00016592084817011914,0.0012876925926146626,0.7610010422976732,4,349.0,0 days 00:00:20.606541
306,0.6097750334038651,PRUNED,0.6971544280063875,False,0.017222771401008193,255,10,124,2.733698075211684,0.10766868703006047,204,0.12775227315734627,0.00040709302891676327,0.00245764057278385,0.7522748326430583,1,,0 days 00:00:06.747906
307,0.6110904798440414,PRUNED,0.7302930154652447,True,0.07751370699591746,511,4,195,0.0003639038970838798,0.06576578897499918,218,0.3349909241843151,0.07610853153927793,0.0011039108866227625,0.6587427424804198,7,,0 days 00:00:03.299696
308,0.6043815329127723,COMPLETE,0.7093373170781182,False,0.021416740745893333,255,12,185,0.8312965942760251,0.04993356633313754,222,0.12257134028495226,5.2123684803026184e-05,3.0082300516370673e-05,0.6782415061542622,2,207.0,0 days 00:00:19.771354
309,0.6055308980510256,COMPLETE,0.6647540817811083,False,0.05762740973874912,511,5,168,0.001133180813381531,0.018770859462823634,231,0.10759179637871957,0.00014503780591544816,0.003418279308617503,0.8255307914828963,3,225.0,0 days 00:00:14.561797
310,0.6058011436123228,PRUNED,0.6965931874718914,False,0.09359037824992816,511,4,135,0.0005192345512892044,0.023136517148485025,231,0.0812911224782339,0.6075595734490141,0.0015615672223386224,0.7536088193034098,6,,0 days 00:00:10.429090
311,0.6048266948018645,COMPLETE,0.7884680366872427,False,0.022883612457649992,511,7,152,0.00033166009711236156,0.04718152519847034,188,0.07199189672758839,0.0005142782332065594,0.028170195208432967,0.7002198253903017,3,259.0,0 days 00:00:21.054300
312,0.604183466979511,COMPLETE,0.6000499288103375,False,0.014181343722779802,511,10,170,7.276706013247607,0.002430848286248958,202,0.34500386503776126,1.1325593825922924,2.1450083924898125e-05,0.718613798343758,0,512.0,0 days 00:00:41.842707
313,0.6237268946694713,PRUNED,0.6307572178202843,False,0.006846479537919371,255,9,131,0.018166905694188454,0.05524749533956555,77,0.47932907402965935,0.08233132881696116,2.233868029062251e-07,0.766420014768975,0,,0 days 00:00:05.893447
314,0.6038605062543094,COMPLETE,0.6753959012669708,False,0.042103755266319466,127,6,162,0.001077031166041842,0.081864660427998,216,0.40572022758554716,0.0003070695101761943,0.006987182475328408,0.7885847991156039,7,326.0,0 days 00:00:18.246822
315,0.6096440904953471,PRUNED,0.7474466356340137,False,0.02786720465393868,127,5,170,0.0018116185986344808,0.05337981462623463,194,0.1855737092383556,3.624112590035297e-05,0.004384409127392827,0.9656238769300278,7,,0 days 00:00:04.028042
316,0.60539285173968,COMPLETE,0.6942787210828543,False,0.036793512960051976,127,9,191,0.00010591698427510075,0.004973761517081232,239,0.49204653183193703,0.0034398187036741483,0.0008721868013724628,0.7350424185275771,6,159.0,0 days 00:00:13.037958
317,0.6055705807471906,PRUNED,0.5624652278355284,False,0.01028451297827626,255,9,184,7.112801387906784,0.024667916700706637,216,0.12885157711799627,0.002465813175827212,0.00013758685200257473,0.8546339457104236,1,,0 days 00:00:15.217436
318,0.6091561754764941,PRUNED,0.7654769991516838,False,0.0173719980805688,255,11,184,2.826888705716217,0.27641046723083496,156,0.3211435233272937,0.01369159522361491,7.948270977363061e-07,0.801635312100017,2,,0 days 00:00:06.762341
319,0.6045885759155338,COMPLETE,0.674766246695342,False,0.05639351856802858,127,6,168,0.0074211196431683045,0.09606904523800339,228,0.3985148898672888,2.222856806863959e-06,0.0051077696634029635,0.7097271182027083,6,155.0,0 days 00:00:10.663895
320,0.6138482536770427,PRUNED,0.5155436117186919,False,0.013149801781218853,255,8,199,0.0056034115113044805,0.13563970401396172,87,0.9619011214429991,0.012257608638799659,1.2262338389764265e-08,0.7179379836044216,1,,0 days 00:00:04.597936
321,0.6051924161269416,COMPLETE,0.5161190919483658,False,0.04144829269573094,255,11,195,3.4855323487228316,0.06783338293149765,194,0.1669949589214805,1.9800380857899018e-05,0.0003776461039978088,0.6924400404105058,2,129.0,0 days 00:00:12.843539
322,0.6038823129853297,COMPLETE,0.5056780044109146,False,0.006168606436356963,255,11,171,7.364620196000175,0.15646577979759607,235,0.1188507642067013,0.0037039551137895035,3.755760816575076e-08,0.7625659678826382,3,1125.0,0 days 00:01:20.238934
323,0.6053834460207245,PRUNED,0.9121249165985037,False,0.030639015311850162,511,6,160,0.0002476028826413056,0.04351861977171759,196,0.319896743212505,0.27654973132193467,0.005308547560988558,0.8054802133237627,7,,0 days 00:00:14.847034
324,0.60431798884611,COMPLETE,0.7383963853447338,False,0.019599231512652217,511,6,169,0.0009693644653508441,0.11237175928042305,242,0.5078856035702991,0.4616947751729035,2.206824375487389,0.6619465103622466,7,498.0,0 days 00:00:30.378774
325,0.6078257310445645,PRUNED,0.8544027019516033,True,0.034378094003028645,511,9,185,0.36579473912281246,0.2622813318713741,194,0.12714215366089066,0.09241676904148483,1.0796290688948274e-06,0.6370251185000337,6,,0 days 00:00:10.461029
326,0.6184877805487242,PRUNED,0.5663538196405873,False,0.008995173426842652,255,10,167,4.123268781227429,0.2368440656860759,252,0.5246095120957092,0.07089951600916278,1.3904779339656476e-08,0.7383524552613611,4,,0 days 00:00:05.767794
327,0.6085278972896846,PRUNED,0.7502386881541614,True,0.026802207326699447,255,12,177,0.2718588085283408,0.250139511873791,179,0.21955006899651916,0.032468886896634776,1.3879497863363505e-06,0.7068685158170291,0,,0 days 00:00:10.710931
328,0.6040103718504172,COMPLETE,0.7855219083525211,False,0.04794362527293753,127,5,148,0.0001461135978724114,0.09976718338354736,220,0.2887628180817707,0.018341030920435288,0.26079338642151084,0.7153368906330001,6,393.0,0 days 00:00:20.523311
329,0.6046731520946754,COMPLETE,0.8028086909056888,False,0.053035495799198,511,7,174,0.00015850993977936564,0.02639876025825187,209,0.7326206010613847,1.0103019230738094e-05,0.0004483898882669393,0.7417321179224812,6,129.0,0 days 00:00:13.444529
330,0.6061556372900386,COMPLETE,0.7404459801644002,False,0.08266530784303822,511,7,196,0.00026630399947015704,0.0020220610333873627,237,0.2768560648267356,0.007569334924761634,0.012392767093174606,0.7097886446037904,7,77.0,0 days 00:00:09.996070
331,0.6035131135889747,COMPLETE,0.632628084081691,False,0.01572798662502119,255,11,187,0.358131639903631,0.2589202234328492,83,1.6612429162174356,0.012580170999254776,4.189713716816152e-07,0.8445203195327445,0,385.0,0 days 00:00:28.415117
332,0.6055553008427177,COMPLETE,0.9072440513112954,False,0.08683399423726985,127,6,132,0.0005435158066990264,0.26275723175330934,239,0.3623281805939392,0.021649288622925034,5.247634962362558,0.7659062982355557,6,124.0,0 days 00:00:10.678258
333,0.6106432932583243,PRUNED,0.6215039145606686,False,0.015513406061806297,255,10,171,0.0844246317406319,0.3093535378852993,122,0.0342320522717339,0.0015457742336761286,1.868565848567522e-08,0.9549945405639659,1,,0 days 00:00:06.350311
334,0.6059672557394306,PRUNED,0.7622873050353337,False,0.03294593008040986,255,7,160,0.044175682825920444,0.1636063816788423,191,0.8959625114345258,7.455403770574748,0.0005038242192643596,0.6902638735517277,3,,0 days 00:00:12.729411
