Date,HomeTeam,AwayTeam,liga,TOT_SHOTS_pred,TOT_SHOTS_sigma,TOT_SHOTS_avg2y,TOT_SHOTS_P_over_8.5,TOT_SHOTS_P_over_9.5,TOT_SHOTS_P_over_10.5,H_SHOTS_pred,H_SHOTS_sigma,H_SHOTS_avg2y,H_SHOTS_P_over_4.5,H_SHOTS_P_over_5.5,H_SHOTS_P_over_6.5,A_SHOTS_pred,A_SHOTS_sigma,A_SHOTS_avg2y,A_SHOTS_P_over_3.5,A_SHOTS_P_over_4.5,A_SHOTS_P_over_5.5,TOT_SHOTS_P_over_7.5,H_SHOTS_P_over_3.5,A_SHOTS_P_over_2.5,TOT_SHOTS_P_over_6.5,TOT_SHOTS_P_over_11.5,A_SHOTS_P_over_6.5
2026-05-08,Frosinone,Mantova,Italy/Serie_B,9.15,3.122,8.36,0.582,0.455,,5.31,2.426,4.7,0.63,0.469,,3.55,2.092,3.66,0.509,0.325,,0.701,0.772,0.692,,,
2026-05-08,Monza,Empoli,Italy/Serie_B,7.84,3.122,8.36,0.416,0.297,,5.05,2.426,4.7,0.589,0.426,,3.57,2.092,3.66,0.513,0.328,,0.543,0.738,0.695,,,
2026-05-08,Pescara,Spezia,Italy/Serie_B,8.71,3.122,8.36,0.527,0.4,,5.1,2.426,4.7,0.598,0.434,,3.59,2.092,3.66,0.516,0.331,,0.651,0.745,0.698,,,
2026-05-08,Reggiana,Sampdoria,Italy/Serie_B,8.19,3.122,8.36,0.46,0.337,,4.04,2.426,4.7,0.425,0.274,,3.84,2.092,3.66,0.565,0.376,,0.587,0.588,0.739,,,
2026-05-08,Sudtirol,Juve Stabia,Italy/Serie_B,8.62,3.122,8.36,0.515,0.389,,4.71,2.426,4.7,0.534,0.372,,4.12,2.092,3.66,0.617,0.428,,0.64,0.69,0.781,,,
2026-05-08,Venezia,Palermo,Italy/Serie_B,8.51,3.122,8.36,0.502,0.376,,4.5,2.426,4.7,0.5,0.34,,3.44,2.092,3.66,0.489,0.306,,0.627,0.66,0.673,,,
2026-05-08,Virtus Entella,Carrarese,Italy/Serie_B,9.01,3.122,8.36,0.565,0.438,,4.61,2.426,4.7,0.518,0.357,,3.63,2.092,3.66,0.525,0.339,,0.686,0.676,0.706,,,
2026-05-09,Club Brugge,Sint-Truidense VV,Belgium/First_Division_A,9.3,3.11,8.85,0.602,0.475,0.35,6.85,2.264,4.79,0.85,0.724,0.561,3.42,2.261,4.06,0.486,0.317,0.179,,,,,,
2026-05-09,RAAL La Louvière,Cercle Brugge,Belgium/First_Division_A,9.25,3.11,8.85,0.595,0.468,0.344,4.41,2.264,4.79,0.483,0.314,0.177,4.35,2.261,4.06,0.647,0.474,0.306,,,,,,
2026-05-09,SV Zulte Waregem,Dender,Belgium/First_Division_A,9.26,3.11,8.85,0.596,0.469,0.345,4.76,2.264,4.79,0.545,0.371,0.221,4.2,2.261,4.06,0.621,0.447,0.282,,,,,,
2026-05-09,Standard Liège,Oud-Heverlee Leuven,Belgium/First_Division_A,9.2,3.11,8.85,0.589,0.462,0.338,4.71,2.264,4.79,0.537,0.364,0.215,3.88,2.261,4.06,0.566,0.391,0.236,,,,,,
2026-05-09,Brighton,Wolves,England/Premier_League,9.32,2.876,8.33,0.613,0.476,,6.39,2.071,4.43,0.82,0.667,,3.14,2.047,3.9,0.43,0.253,0.124,0.737,0.919,,,,
2026-05-09,Burnley,Aston Villa,England/Premier_League,8.98,2.876,8.33,0.567,0.428,,3.77,2.071,4.43,0.361,0.201,,5.36,2.047,3.9,0.818,0.662,0.472,0.697,0.551,,,,
2026-05-09,Crystal Palace,Everton,England/Premier_League,9.09,2.876,8.33,0.581,0.443,,4.37,2.071,4.43,0.475,0.293,,4.7,2.047,3.9,0.721,0.539,0.348,0.709,0.663,,,,
2026-05-09,Fulham,Bournemouth,England/Premier_League,8.66,2.876,8.33,0.522,0.385,,4.64,2.071,4.43,0.526,0.339,,4.09,2.047,3.9,0.612,0.42,0.245,0.657,0.709,,,,
2026-05-09,Liverpool,Chelsea,England/Premier_League,9.14,2.876,8.33,0.588,0.45,,5.02,2.071,4.43,0.599,0.408,,3.95,2.047,3.9,0.586,0.393,0.224,0.716,0.768,,,,
2026-05-09,Man City,Brentford,England/Premier_League,9.71,2.876,8.33,0.663,0.529,,6.28,2.071,4.43,0.805,0.646,,3.04,2.047,3.9,0.411,0.238,0.115,0.779,0.91,,,,
2026-05-09,Sunderland,Man United,England/Premier_League,9.16,2.876,8.33,0.59,0.453,,4.09,2.071,4.43,0.421,0.248,,4.58,2.047,3.9,0.701,0.516,0.326,0.718,0.612,,,,
2026-05-09,Angers,Strasbourg,France/Ligue_1,8.52,3.15,8.49,0.503,0.378,,3.78,2.307,4.68,0.378,0.228,,4.3,2.198,3.81,0.642,0.464,0.293,0.627,0.548,,,,
2026-05-09,Auxerre,Nice,France/Ligue_1,8.27,3.15,8.49,0.471,0.348,,4.26,2.307,4.68,0.459,0.296,,3.8,2.198,3.81,0.554,0.374,0.219,0.596,0.629,,,,
2026-05-09,Le Havre,Marseille,France/Ligue_1,8.86,3.15,8.49,0.545,0.419,,3.82,2.307,4.68,0.385,0.234,,4.83,2.198,3.81,0.728,0.56,0.381,0.667,0.556,,,,
2026-05-09,Lens,Nantes,France/Ligue_1,8.79,3.15,8.49,0.537,0.411,,6.3,2.307,4.68,0.783,0.636,,2.84,2.198,3.81,0.381,0.224,0.113,0.659,0.888,,,,
2026-05-09,Metz,Lorient,France/Ligue_1,8.7,3.15,8.49,0.526,0.4,,4.34,2.307,4.68,0.472,0.307,,4.11,2.198,3.81,0.609,0.429,0.263,0.649,0.642,,,,
2026-05-09,Monaco,Lille,France/Ligue_1,8.67,3.15,8.49,0.522,0.397,,4.79,2.307,4.68,0.551,0.38,,3.97,2.198,3.81,0.585,0.405,0.243,0.645,0.713,,,,
2026-05-09,Paris SG,Brest,France/Ligue_1,9.35,3.15,8.49,0.607,0.481,,6.92,2.307,4.68,0.853,0.731,,2.9,2.198,3.81,0.392,0.233,0.118,0.722,0.931,,,,
2026-05-09,Rennes,Paris FC,France/Ligue_1,8.89,3.15,8.49,0.549,0.423,,5.2,2.307,4.68,0.62,0.449,,3.51,2.198,3.81,0.502,0.326,0.183,0.67,0.77,,,,
2026-05-09,Toulouse,Lyon,France/Ligue_1,8.23,3.15,8.49,0.466,0.343,,3.94,2.307,4.68,0.405,0.25,,4.0,2.198,3.81,0.59,0.41,0.248,0.591,0.576,,,,
2026-05-09,Annecy,Rodez,France/Ligue_2,8.02,3.087,7.74,0.438,,,4.22,2.295,4.07,0.451,0.288,,3.74,2.0,3.66,0.547,0.351,,0.567,0.623,0.732,0.689,,
2026-05-09,Bastia,Le Mans,France/Ligue_2,8.48,3.087,7.74,0.497,,,4.3,2.295,4.07,0.465,0.301,,4.04,2.0,3.66,0.606,0.409,,0.624,0.636,0.779,0.739,,
2026-05-09,Clermont,Guingamp,France/Ligue_2,7.99,3.087,7.74,0.434,,,4.24,2.295,4.07,0.455,0.292,,3.98,2.0,3.66,0.594,0.397,,0.563,0.627,0.77,0.685,,
2026-05-09,Grenoble,Troyes,France/Ligue_2,8.08,3.087,7.74,0.446,,,4.29,2.295,4.07,0.464,0.299,,4.52,2.0,3.66,0.695,0.504,,0.574,0.635,0.844,0.695,,
2026-05-09,Laval,Boulogne,France/Ligue_2,7.66,3.087,7.74,0.393,,,4.13,2.295,4.07,0.436,0.275,,3.48,2.0,3.66,0.495,0.304,,0.521,0.608,0.687,0.646,,
2026-05-09,Nancy,Dunkerque,France/Ligue_2,7.93,3.087,7.74,0.426,,,4.2,2.295,4.07,0.447,0.285,,3.94,2.0,3.66,0.586,0.389,,0.555,0.619,0.764,0.678,,
2026-05-09,Red Star,Montpellier,France/Ligue_2,7.54,3.087,7.74,0.378,,,4.26,2.295,4.07,0.458,0.294,,3.3,2.0,3.66,0.459,0.274,,0.505,0.629,0.655,0.632,,
2026-05-09,Reims,Pau FC,France/Ligue_2,7.81,3.087,7.74,0.411,,,4.78,2.295,4.07,0.549,0.377,,3.14,2.0,3.66,0.428,0.248,,0.54,0.712,0.625,0.664,,
2026-05-09,St Etienne,Amiens,France/Ligue_2,7.77,3.087,7.74,0.406,,,4.72,2.295,4.07,0.538,0.367,,3.33,2.0,3.66,0.467,0.28,,0.535,0.702,0.661,0.659,,
2026-05-09,Augsburg,M'gladbach,Germany/Bundesliga_1,9.88,3.167,9.35,0.668,0.547,0.422,5.52,2.411,5.25,0.664,0.503,0.342,4.38,2.156,4.1,0.658,0.478,0.301,,,,,,
2026-05-09,Hoffenheim,Werder Bremen,Germany/Bundesliga_1,9.9,3.167,9.35,0.671,0.55,0.425,6.26,2.411,5.25,0.768,0.624,0.461,3.61,2.156,4.1,0.52,0.34,0.19,,,,,,
2026-05-09,RB Leipzig,St Pauli,Germany/Bundesliga_1,9.83,3.167,9.35,0.663,0.542,0.416,6.61,2.411,5.25,0.809,0.677,0.518,3.03,2.156,4.1,0.413,0.247,0.126,,,,,,
2026-05-09,Stuttgart,Leverkusen,Germany/Bundesliga_1,9.5,3.167,9.35,0.623,0.5,0.376,5.36,2.411,5.25,0.639,0.477,0.318,3.87,2.156,4.1,0.569,0.386,0.225,,,,,,
2026-05-09,Wolfsburg,Bayern Munich,Germany/Bundesliga_1,9.86,3.167,9.35,0.666,0.546,0.42,3.67,2.411,5.25,0.366,0.224,0.121,5.66,2.156,4.1,0.842,0.705,0.529,,,,,,
2026-05-09,Bochum,Hannover,Germany/Bundesliga_2,9.57,3.142,9.13,0.634,0.509,0.384,5.23,2.39,4.97,0.62,0.455,0.298,4.47,2.328,4.15,0.662,0.495,0.329,,,,,,
2026-05-09,Braunschweig,Dresden,Germany/Bundesliga_2,9.33,3.142,9.13,0.604,0.478,0.355,4.89,2.39,4.97,0.564,0.399,0.25,4.34,2.328,4.15,0.641,0.473,0.309,,,,,,
2026-05-09,Holstein Kiel,Magdeburg,Germany/Bundesliga_2,10.87,3.142,9.13,0.775,0.669,0.547,4.84,2.39,4.97,0.556,0.391,0.243,4.48,2.328,4.15,0.663,0.497,0.331,,,,,,
2026-05-09,Nurnberg,Schalke 04,Germany/Bundesliga_2,9.12,3.142,9.13,0.578,0.452,0.33,4.62,2.39,4.97,0.52,0.356,0.215,4.32,2.328,4.15,0.638,0.47,0.306,,,,,,
2026-05-09,AEL,Asteras Tripolis,Greece/Super_League,8.8,2.833,7.79,0.542,0.402,,5.19,2.446,4.19,0.611,0.449,,3.86,1.962,3.6,0.574,0.373,,0.676,0.755,0.757,,,
2026-05-09,Atromitos,Panetolikos,Greece/Super_League,8.16,2.833,7.79,0.453,0.318,,3.81,2.446,4.19,0.389,0.245,,3.18,1.962,3.6,0.436,0.251,,0.593,0.55,0.636,,,
2026-05-09,Panserraikos,Kifisia,Greece/Super_League,8.01,2.833,7.79,0.432,0.3,,3.59,2.446,4.19,0.355,0.217,,3.65,1.962,3.6,0.531,0.333,,0.572,0.514,0.721,,,
2026-05-09,AVS,Porto,Portugal/Primeira_Liga,8.43,2.819,8.33,0.489,0.352,,3.38,2.159,4.39,0.302,0.163,,5.16,2.039,3.94,0.792,0.626,0.433,0.629,0.478,,,,
2026-05-09,Alverca,Estoril,Portugal/Primeira_Liga,8.29,2.819,8.33,0.47,0.333,,3.98,2.159,4.39,0.405,0.241,,3.73,2.039,3.94,0.545,0.353,0.193,0.61,0.588,,,,
2026-05-09,Benfica,Sporting Braga,Portugal/Primeira_Liga,8.7,2.819,8.33,0.529,0.389,,6.71,2.159,4.39,0.846,0.712,,2.51,2.039,3.94,0.314,0.165,0.071,0.665,0.931,,,,
2026-05-09,Estrela,Famalicao,Portugal/Primeira_Liga,8.4,2.819,8.33,0.486,0.349,,4.47,2.159,4.39,0.494,0.316,,4.85,2.039,3.94,0.747,0.569,0.376,0.626,0.673,,,,
2026-05-09,Gil Vicente,Arouca,Portugal/Primeira_Liga,8.2,2.819,8.33,0.458,0.322,,4.63,2.159,4.39,0.524,0.344,,2.83,2.039,3.94,0.371,0.206,0.095,0.598,0.7,,,,
2026-05-09,Rio Ave,Sp Lisbon,Portugal/Primeira_Liga,8.45,2.819,8.33,0.493,0.354,,2.98,2.159,4.39,0.24,0.121,,6.5,2.039,3.94,0.929,0.836,0.688,0.632,0.404,,,,
2026-05-09,Santa Clara,Nacional,Portugal/Primeira_Liga,8.25,2.819,8.33,0.464,0.328,,4.13,2.159,4.39,0.431,0.262,,3.97,2.039,3.94,0.59,0.397,0.226,0.604,0.614,,,,
2026-05-09,Tondela,Moreirense,Portugal/Primeira_Liga,7.8,2.819,8.33,0.401,0.273,,4.28,2.159,4.39,0.46,0.287,,3.75,2.039,3.94,0.548,0.356,0.195,0.542,0.642,,,,
2026-05-09,Vitoria SC,Casa Pia,Portugal/Primeira_Liga,8.0,2.819,8.33,0.43,0.298,,3.91,2.159,4.39,0.393,0.231,,3.41,2.039,3.94,0.482,0.296,0.152,0.571,0.576,,,,
2026-05-09,Aberdeen,Dundee United,Scotland/Premiership,9.33,3.102,8.75,0.606,0.478,0.353,4.17,2.254,4.94,0.442,0.277,0.15,4.46,2.248,3.81,0.665,0.492,0.321,,,,,,
2026-05-09,Dundee,Livingston,Scotland/Premiership,8.63,3.102,8.75,0.517,0.39,0.274,5.04,2.254,4.94,0.594,0.419,0.258,3.45,2.248,3.81,0.491,0.32,0.181,,,,,,
2026-05-09,Falkirk,Hibernian,Scotland/Premiership,8.61,3.102,8.75,0.514,0.387,0.271,5.06,2.254,4.94,0.598,0.423,0.262,3.45,2.248,3.81,0.491,0.32,0.181,,,,,,
2026-05-09,Motherwell,Hearts,Scotland/Premiership,9.13,3.102,8.75,0.58,0.452,0.329,5.17,2.254,4.94,0.616,0.441,0.277,4.23,2.248,3.81,0.627,0.452,0.286,,,,,,
2026-05-09,St Mirren,Kilmarnock,Scotland/Premiership,7.95,3.102,8.75,0.429,0.309,0.205,4.23,2.254,4.94,0.452,0.287,0.157,3.97,2.248,3.81,0.582,0.406,0.248,,,,,,
2026-05-10,Genk,Westerlo,Belgium/First_Division_A,9.33,3.11,8.85,0.605,0.478,0.353,5.66,2.264,4.79,0.695,0.528,0.355,4.06,2.261,4.06,0.597,0.423,0.262,,,,,,
2026-05-10,Gent,RSC Anderlecht,Belgium/First_Division_A,9.17,3.11,8.85,0.585,0.458,0.334,4.89,2.264,4.79,0.568,0.393,0.238,4.04,2.261,4.06,0.595,0.42,0.26,,,,,,
2026-05-10,Royal Antwerp FC,RC Sporting Charleroi,Belgium/First_Division_A,9.2,3.11,8.85,0.589,0.462,0.338,4.01,2.264,4.79,0.414,0.255,0.135,4.48,2.261,4.06,0.667,0.496,0.325,,,,,,
2026-05-10,Royale Union Saint-Gilloise,Mechelen,Belgium/First_Division_A,9.2,3.11,8.85,0.589,0.462,0.338,4.84,2.264,4.79,0.559,0.384,0.231,4.02,2.261,4.06,0.592,0.417,0.257,,,,,,
2026-05-10,Nott'm Forest,Newcastle,England/Premier_League,9.98,2.876,8.33,0.696,0.566,,4.67,2.071,4.43,0.533,0.345,,4.44,2.047,3.9,0.676,0.488,0.302,0.806,0.714,,,,
2026-05-10,West Ham,Arsenal,England/Premier_League,8.48,2.876,8.33,0.497,0.361,,3.17,2.071,4.43,0.26,0.13,,4.76,2.047,3.9,0.73,0.55,0.358,0.633,0.436,,,,
2026-05-10,FC Koln,Heidenheim,Germany/Bundesliga_1,9.94,3.167,9.35,0.675,0.555,0.43,5.65,2.411,5.25,0.684,0.525,0.362,3.94,2.156,4.1,0.581,0.398,0.235,,,,,,
2026-05-10,Hamburg,Freiburg,Germany/Bundesliga_1,9.19,3.167,9.35,0.586,0.461,0.34,4.76,2.411,5.25,0.542,0.379,0.235,4.37,2.156,4.1,0.656,0.475,0.299,,,,,,
2026-05-10,Mainz,Union Berlin,Germany/Bundesliga_1,8.77,3.167,9.35,0.534,0.409,0.293,5.08,2.411,5.25,0.595,0.431,0.278,4.11,2.156,4.1,0.611,0.428,0.259,,,,,,
2026-05-10,Fortuna Dusseldorf,Elversberg,Germany/Bundesliga_2,9.29,3.142,9.13,0.599,0.473,0.35,4.71,2.39,4.97,0.534,0.37,0.226,4.48,2.328,4.15,0.663,0.496,0.33,,,,,,
2026-05-10,Hertha,Greuther Furth,Germany/Bundesliga_2,8.93,3.142,9.13,0.555,0.429,0.309,5.93,2.39,4.97,0.725,0.572,0.406,4.2,2.328,4.15,0.618,0.448,0.288,,,,,,
2026-05-10,Preußen Münster,Darmstadt,Germany/Bundesliga_2,8.53,3.142,9.13,0.503,0.378,0.265,5.43,2.39,4.97,0.651,0.488,0.327,4.6,2.328,4.15,0.682,0.517,0.35,,,,,,
2026-05-10,AEK,Panathinaikos,Greece/Super_League,8.22,2.833,7.79,0.46,0.325,,4.3,2.446,4.19,0.467,0.311,,3.47,1.962,3.6,0.494,0.3,,0.6,0.628,0.69,,,
2026-05-10,Aris,OFI Crete,Greece/Super_League,8.4,2.833,7.79,0.486,0.349,,4.57,2.446,4.19,0.512,0.352,,3.77,1.962,3.6,0.554,0.354,,0.625,0.669,0.741,,,
2026-05-10,Olympiakos,PAOK,Greece/Super_League,8.19,2.833,7.79,0.457,0.322,,4.61,2.446,4.19,0.518,0.358,,3.82,1.962,3.6,0.565,0.365,,0.597,0.675,0.75,,,
2026-05-10,Volos NFC,Levadeiakos,Greece/Super_League,7.75,2.833,7.79,0.395,0.268,,4.27,2.446,4.19,0.462,0.307,,3.76,1.962,3.6,0.554,0.354,,0.535,0.623,0.74,,,
2026-05-10,Cagliari,Udinese,Italy/Serie_A,8.75,2.825,8.07,0.536,0.396,,4.0,2.262,4.43,0.412,0.254,,4.13,1.933,3.64,0.627,0.424,,0.671,0.587,0.8,,,
2026-05-10,Cremonese,Pisa,Italy/Serie_A,9.5,2.825,8.07,0.638,0.5,,4.97,2.262,4.43,0.582,0.407,,3.73,1.933,3.64,0.547,0.344,,0.76,0.742,0.737,,,
2026-05-10,Fiorentina,Genoa,Italy/Serie_A,8.86,2.825,8.07,0.551,0.411,,5.54,2.262,4.43,0.678,0.508,,3.86,1.933,3.64,0.573,0.369,,0.685,0.817,0.759,,,
2026-05-10,Lazio,Inter,Italy/Serie_A,8.4,2.825,8.07,0.486,0.348,,3.09,2.262,4.43,0.266,0.143,,4.64,1.933,3.64,0.722,0.528,,0.625,0.427,0.865,,,
2026-05-10,Lecce,Juventus,Italy/Serie_A,8.65,2.825,8.07,0.522,0.382,,3.37,2.262,4.43,0.309,0.174,,5.53,1.933,3.64,0.853,0.702,,0.658,0.478,0.941,,,
2026-05-10,Milan,Atalanta,Italy/Serie_A,8.39,2.825,8.07,0.485,0.348,,4.4,2.262,4.43,0.483,0.314,,3.79,1.933,3.64,0.56,0.357,,0.624,0.655,0.748,,,
2026-05-10,Napoli,Bologna,Italy/Serie_A,9.55,2.825,8.07,0.645,0.508,,5.64,2.262,4.43,0.693,0.525,,3.2,1.933,3.64,0.438,0.25,,0.766,0.828,0.641,,,
2026-05-10,Parma,Roma,Italy/Serie_A,7.84,2.825,8.07,0.407,0.278,,3.22,2.262,4.43,0.286,0.157,,4.59,1.933,3.64,0.714,0.518,,0.547,0.451,0.86,,,
2026-05-10,Torino,Sassuolo,Italy/Serie_A,8.7,2.825,8.07,0.528,0.388,,5.43,2.262,4.43,0.66,0.488,,3.99,1.933,3.64,0.601,0.396,,0.664,0.804,0.78,,,
2026-05-10,Verona,Como,Italy/Serie_A,9.58,2.825,8.07,0.649,0.512,,4.06,2.262,4.43,0.422,0.262,,5.3,1.933,3.64,0.824,0.661,,0.77,0.597,0.926,,,
2026-05-10,Ajax,Utrecht,Netherlands/Eredivisie,9.72,3.294,10.44,,0.527,0.407,5.09,2.471,5.59,0.594,0.434,0.284,4.12,2.628,4.85,,0.443,0.3,,,,,0.295,0.183
2026-05-10,Excelsior,Volendam,Netherlands/Eredivisie,9.78,3.294,10.44,,0.533,0.413,5.08,2.471,5.59,0.593,0.433,0.283,4.2,2.628,4.85,,0.455,0.311,,,,,0.3,0.191
2026-05-10,Feyenoord,AZ,Netherlands/Eredivisie,9.73,3.294,10.44,,0.528,0.407,6.91,2.471,5.59,0.835,0.715,0.565,3.42,2.628,4.85,,0.341,0.215,,,,,0.295,0.121
2026-05-10,For Sittard,Zwolle,Netherlands/Eredivisie,9.68,3.294,10.44,,0.522,0.401,5.43,2.471,5.59,0.647,0.489,0.333,4.4,2.628,4.85,,0.485,0.338,,,,,0.29,0.212
2026-05-10,Go Ahead,PSV,Netherlands/Eredivisie,9.77,3.294,10.44,,0.533,0.413,5.38,2.471,5.59,0.639,0.481,0.325,4.49,2.628,4.85,,0.499,0.351,,,,,0.3,0.222
2026-05-10,Groningen,Nijmegen,Netherlands/Eredivisie,9.77,3.294,10.44,,0.532,0.412,4.55,2.471,5.59,0.508,0.35,0.215,5.61,2.628,4.85,,0.664,0.517,,,,,0.299,0.368
2026-05-10,NAC Breda,Heerenveen,Netherlands/Eredivisie,9.79,3.294,10.44,,0.535,0.415,4.67,2.471,5.59,0.527,0.368,0.229,5.39,2.628,4.85,,0.633,0.483,,,,,0.302,0.336
2026-05-10,Telstar,Heracles,Netherlands/Eredivisie,9.7,3.294,10.44,,0.525,0.405,6.07,2.471,5.59,0.738,0.592,0.432,4.05,2.628,4.85,,0.433,0.291,,,,,0.293,0.176
2026-05-10,Twente,Sparta,Netherlands/Eredivisie,9.8,3.294,10.44,,0.536,0.416,6.49,2.471,5.59,0.79,0.656,0.499,3.05,2.628,4.85,,0.29,0.175,,,,,0.303,0.094
2026-05-10,Celtic,Rangers,Scotland/Premiership,9.46,3.102,8.75,0.622,0.495,0.369,5.72,2.254,4.94,0.705,0.538,0.364,3.91,2.248,3.81,0.572,0.396,0.24,,,,,,
2026-05-10,Ath Bilbao,Valencia,Spain/La_Liga,8.41,2.833,8.7,0.487,0.35,,5.37,2.082,4.88,0.661,0.474,0.293,3.34,2.061,3.83,0.468,0.286,0.147,0.626,,,,,
2026-05-10,Ath Madrid,Celta,Spain/La_Liga,9.7,2.833,8.7,0.664,0.528,,5.87,2.082,4.88,0.745,0.571,0.381,3.88,2.061,3.83,0.574,0.383,0.217,0.781,,,,,
2026-05-10,Barcelona,Real Madrid,Spain/La_Liga,9.64,2.833,8.7,0.656,0.519,,5.57,2.082,4.88,0.696,0.514,0.328,3.84,2.061,3.83,0.566,0.375,0.211,0.775,,,,,
2026-05-10,Elche,Alaves,Spain/La_Liga,8.35,2.833,8.7,0.478,0.342,,5.17,2.082,4.88,0.626,0.437,0.261,3.88,2.061,3.83,0.573,0.381,0.216,0.618,,,,,
2026-05-10,Levante,Osasuna,Spain/La_Liga,8.29,2.833,8.7,0.47,0.334,,4.45,2.082,4.88,0.49,0.307,0.162,3.81,2.061,3.83,0.56,0.37,0.207,0.61,,,,,
2026-05-10,Mallorca,Villarreal,Spain/La_Liga,8.29,2.833,8.7,0.471,0.335,,4.11,2.082,4.88,0.425,0.252,0.125,4.04,2.061,3.83,0.604,0.412,0.24,0.61,,,,,
2026-05-10,Oviedo,Getafe,Spain/La_Liga,7.73,2.833,8.7,0.393,0.266,,4.59,2.082,4.88,0.517,0.33,0.179,3.54,2.061,3.83,0.508,0.321,0.171,0.532,,,,,
2026-05-10,Sevilla,Espanol,Spain/La_Liga,7.65,2.833,8.7,0.382,0.257,,4.2,2.082,4.88,0.443,0.266,0.135,3.6,2.061,3.83,0.519,0.331,0.178,0.521,,,,,
2026-05-10,Sociedad,Betis,Spain/La_Liga,8.79,2.833,8.7,0.54,0.401,,4.84,2.082,4.88,0.565,0.375,0.212,3.71,2.061,3.83,0.541,0.351,0.193,0.675,,,,,
2026-05-10,Vallecano,Girona,Spain/La_Liga,8.32,2.833,8.7,0.475,0.338,,4.61,2.082,4.88,0.522,0.335,0.182,3.31,2.061,3.83,0.463,0.281,0.144,0.614,,,,,
2026-05-10,Albacete,Cultural Leonesa,Spain/Segunda_Division,7.25,3.33,8.54,0.354,0.25,,4.62,2.342,4.77,0.521,0.354,0.212,3.32,2.151,3.77,0.467,0.292,0.156,0.47,,,,,
2026-05-10,Burgos,Almeria,Spain/Segunda_Division,7.68,3.33,8.54,0.402,0.292,,4.56,2.342,4.77,0.51,0.344,0.204,3.22,2.151,3.77,0.449,0.277,0.145,0.521,,,,,
2026-05-10,Cadiz,Deportivo La Coruña,Spain/Segunda_Division,6.57,3.33,8.54,0.281,0.19,,3.68,2.342,4.77,0.364,0.219,0.115,3.45,2.151,3.77,0.49,0.312,0.17,0.39,,,,,
2026-05-10,Ceuta,Castellon,Spain/Segunda_Division,8.44,3.33,8.54,0.493,0.376,,4.46,2.342,4.77,0.494,0.329,0.192,4.2,2.151,3.77,0.627,0.444,0.273,0.612,,,,,
2026-05-10,Cordoba,Granada,Spain/Segunda_Division,8.04,3.33,8.54,0.445,0.33,,4.82,2.342,4.77,0.554,0.385,0.236,3.35,2.151,3.77,0.472,0.297,0.159,0.564,,,,,
2026-05-10,FC Andorra,Las Palmas,Spain/Segunda_Division,6.94,3.33,8.54,0.32,0.221,,4.28,2.342,4.77,0.462,0.301,0.171,3.34,2.151,3.77,0.47,0.294,0.157,0.433,,,,,
2026-05-10,Huesca,Real Sociedad B U21,Spain/Segunda_Division,6.52,3.33,8.54,0.277,0.186,,2.85,2.342,4.77,0.241,0.129,0.06,3.39,2.151,3.77,0.48,0.303,0.164,0.385,,,,,
2026-05-10,Leganés,Racing Santander,Spain/Segunda_Division,7.3,3.33,8.54,0.359,0.254,,4.89,2.342,4.77,0.565,0.396,0.245,2.91,2.151,3.77,0.392,0.23,0.115,0.476,,,,,
2026-05-10,Mirandes,Eibar,Spain/Segunda_Division,7.72,3.33,8.54,0.407,0.296,,4.62,2.342,4.77,0.521,0.354,0.211,3.5,2.151,3.77,0.501,0.322,0.177,0.526,,,,,
2026-05-10,Málaga CF,Sp Gijon,Spain/Segunda_Division,6.98,3.33,8.54,0.324,0.224,,4.58,2.342,4.77,0.513,0.347,0.206,3.19,2.151,3.77,0.442,0.271,0.141,0.438,,,,,
2026-05-10,Valladolid,Zaragoza,Spain/Segunda_Division,8.06,3.33,8.54,0.448,0.333,,4.16,2.342,4.77,0.443,0.284,0.159,3.44,2.151,3.77,0.489,0.311,0.169,0.567,,,,,
2026-05-10,Alanyaspor,Kayserispor,Turkey/Super_Lig,8.45,3.327,8.47,0.494,0.376,,5.2,2.355,4.69,0.616,0.449,,3.64,2.419,3.77,0.523,0.361,0.221,0.613,0.764,,,,
2026-05-10,Besiktas,Trabzonspor,Turkey/Super_Lig,8.53,3.327,8.47,0.503,0.385,,5.67,2.355,4.69,0.691,0.529,,3.86,2.419,3.77,0.56,0.396,0.249,0.621,0.822,,,,
2026-05-10,Buyuksehyr,Samsunspor,Turkey/Super_Lig,8.7,3.327,8.47,0.524,0.405,,5.27,2.355,4.69,0.628,0.461,,3.57,2.419,3.77,0.512,0.351,0.213,0.641,0.774,,,,
2026-05-10,Eyupspor,Çaykur Rizespor,Turkey/Super_Lig,8.18,3.327,8.47,0.461,0.346,,4.29,2.355,4.69,0.464,0.303,,3.22,2.419,3.77,0.455,0.299,0.173,0.581,0.631,,,,
2026-05-10,Galatasaray,Antalyaspor,Turkey/Super_Lig,10.05,3.327,8.47,0.68,0.566,,6.92,2.355,4.69,0.848,0.727,,3.33,2.419,3.77,0.471,0.314,0.184,0.779,0.927,,,,
2026-05-10,Gençlerbirliği,Kasimpasa,Turkey/Super_Lig,8.13,3.327,8.47,0.456,0.341,,4.46,2.355,4.69,0.494,0.33,,3.87,2.419,3.77,0.561,0.397,0.25,0.575,0.659,,,,
